computer,datetime,exp,cbal,participant,trial,trial_type,img,trial_duration,audio_path,audio_file,word,error,word_onset,word_duration,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,020,ctrl,trgt17.jpg,0.8550283013,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_020.wav,wc32v.3_18_020.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,024,intf,trgt33.jpg,0.856570255645,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_024.wav,wc32v.3_18_024.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,027,ctrl,trgt29.jpg,0.85623965914,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_027.wav,wc32v.3_18_027.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,032,intf,trgt18.jpg,0.854349381103,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_032.wav,wc32v.3_18_032.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,035,ctrl,trgt04.jpg,0.985933631896,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_035.wav,wc32v.3_18_035.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,040,intf,trgt22.jpg,0.85618958761,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_040.wav,wc32v.3_18_040.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,045,ctrl,trgt20.jpg,0.855457174847,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_045.wav,wc32v.3_18_045.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,048,intf,trgt32.jpg,0.854724762083,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_048.wav,wc32v.3_18_048.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,051,ctrl,trgt21.jpg,0.856475710643,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_051.wav,wc32v.3_18_051.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,056,intf,trgt19.jpg,0.84567270013,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_056.wav,wc32v.3_18_056.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,061,ctrl,trgt38.jpg,0.854829570193,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_061.wav,wc32v.3_18_061.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,064,intf,trgt36.jpg,0.856164707346,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_064.wav,wc32v.3_18_064.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,067,ctrl,trgt11.jpg,0.984804067924,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_067.wav,wc32v.3_18_067.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,072,intf,trgt16.jpg,0.855533370654,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_072.wav,wc32v.3_18_072.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,076,ctrl,trgt02.jpg,1.11514741556,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_076.wav,wc32v.3_18_076.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,080,intf,trgt37.jpg,0.854268831249,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_080.wav,wc32v.3_18_080.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,083,ctrl,trgt03.jpg,0.986097219631,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_083.wav,wc32v.3_18_083.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,088,intf,trgt07.jpg,0.985378180009,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_088.wav,wc32v.3_18_088.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,093,ctrl,trgt09.jpg,0.854773900604,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_093.wav,wc32v.3_18_093.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,096,intf,trgt06.jpg,0.854425887915,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_096.wav,wc32v.3_18_096.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,100,ctrl,trgt08.jpg,0.853720221434,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_100.wav,wc32v.3_18_100.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,104,intf,trgt25.jpg,0.854614044908,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_104.wav,wc32v.3_18_104.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,108,ctrl,trgt26.jpg,0.855224855383,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_108.wav,wc32v.3_18_108.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,112,intf,trgt01.jpg,0.854774833612,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_112.wav,wc32v.3_18_112.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,117,ctrl,trgt40.jpg,0.853985507246,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_117.wav,wc32v.3_18_117.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,120,intf,trgt24.jpg,3.03406139205,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_120.wav,wc32v.3_18_120.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,123,ctrl,trgt12.jpg,3.03353050942,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_123.wav,wc32v.3_18_123.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,128,intf,trgt13.jpg,0.985126889345,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_128.wav,wc32v.3_18_128.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,132,ctrl,trgt15.jpg,1.2440663681,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_132.wav,wc32v.3_18_132.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,136,intf,trgt27.jpg,1.49475181937,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_136.wav,wc32v.3_18_136.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,140,ctrl,trgt05.jpg,0.854609690863,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_140.wav,wc32v.3_18_140.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,144,intf,trgt14.jpg,0.855028923306,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_144.wav,wc32v.3_18_144.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,148,ctrl,trgt28.jpg,0.853885364185,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_148.wav,wc32v.3_18_148.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,152,intf,trgt10.jpg,1.11348821298,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_152.wav,wc32v.3_18_152.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,157,ctrl,trgt30.jpg,0.984635504137,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_157.wav,wc32v.3_18_157.wav,,,,,
LCNL-279-1-PC,2018-07-03 14:13,wc32v.3,A1a,18,160,intf,trgt39.jpg,0.854981961809,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P18/wc32v.3_18_160.wav,wc32v.3_18_160.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,003,ctrl,trgt31.jpg,1.11130061579,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_003.wav,wc32v.3_19_003.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,008,intf,trgt34.jpg,1.11108882256,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_008.wav,wc32v.3_19_008.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,011,ctrl,trgt23.jpg,1.24099147851,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_011.wav,wc32v.3_19_011.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,016,intf,trgt35.jpg,0.979979784769,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_016.wav,wc32v.3_19_016.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,020,ctrl,trgt17.jpg,0.981768675748,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_020.wav,wc32v.3_19_020.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,024,intf,trgt33.jpg,1.11127386951,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_024.wav,wc32v.3_19_024.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,027,ctrl,trgt29.jpg,0.980653106922,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_027.wav,wc32v.3_19_027.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,032,intf,trgt18.jpg,1.22984698638,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_032.wav,wc32v.3_19_032.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,035,ctrl,trgt04.jpg,1.2409037756,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_035.wav,wc32v.3_19_035.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,040,intf,trgt22.jpg,1.11104310506,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_040.wav,wc32v.3_19_040.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,045,ctrl,trgt20.jpg,1.36075076195,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_045.wav,wc32v.3_19_045.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,048,intf,trgt32.jpg,1.11200628228,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_048.wav,wc32v.3_19_048.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,051,ctrl,trgt21.jpg,1.11084530696,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_051.wav,wc32v.3_19_051.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,056,intf,trgt19.jpg,1.49177396279,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_056.wav,wc32v.3_19_056.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,061,ctrl,trgt38.jpg,1.11037413696,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_061.wav,wc32v.3_19_061.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,064,intf,trgt36.jpg,0.851580207748,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_064.wav,wc32v.3_19_064.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,067,ctrl,trgt11.jpg,2.00010605211,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_067.wav,wc32v.3_19_067.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,072,intf,trgt16.jpg,1.1119061392,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_072.wav,wc32v.3_19_072.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,076,ctrl,trgt02.jpg,1.88137961064,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_076.wav,wc32v.3_19_076.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,080,intf,trgt37.jpg,0.981138272083,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_080.wav,wc32v.3_19_080.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,083,ctrl,trgt03.jpg,1.24198451203,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_083.wav,wc32v.3_19_083.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,088,intf,trgt07.jpg,0.980867388181,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_088.wav,wc32v.3_19_088.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,093,ctrl,trgt09.jpg,0.851819058286,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_093.wav,wc32v.3_19_093.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,096,intf,trgt06.jpg,0.981059899251,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_096.wav,wc32v.3_19_096.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,100,ctrl,trgt08.jpg,0.851499346888,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_100.wav,wc32v.3_19_100.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,104,intf,trgt25.jpg,0.850977172365,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_104.wav,wc32v.3_19_104.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,108,ctrl,trgt26.jpg,0.850704733474,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_108.wav,wc32v.3_19_108.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,112,intf,trgt01.jpg,1.10945885426,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_112.wav,wc32v.3_19_112.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,117,ctrl,trgt40.jpg,1.10923306588,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_117.wav,wc32v.3_19_117.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,120,intf,trgt24.jpg,1.6199172731,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_120.wav,wc32v.3_19_120.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,123,ctrl,trgt12.jpg,1.11011973628,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_123.wav,wc32v.3_19_123.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,128,intf,trgt13.jpg,1.11109348758,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_128.wav,wc32v.3_19_128.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,132,ctrl,trgt15.jpg,1.11126422837,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_132.wav,wc32v.3_19_132.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,136,intf,trgt27.jpg,1.23176307768,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_136.wav,wc32v.3_19_136.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,140,ctrl,trgt05.jpg,0.851380543626,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_140.wav,wc32v.3_19_140.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,144,intf,trgt14.jpg,1.11133451514,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_144.wav,wc32v.3_19_144.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,148,ctrl,trgt28.jpg,1.11103844001,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_148.wav,wc32v.3_19_148.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,152,intf,trgt10.jpg,1.1120084593,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_152.wav,wc32v.3_19_152.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,157,ctrl,trgt30.jpg,0.980995832552,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_157.wav,wc32v.3_19_157.wav,,,,,
LCNL-279-1-PC,2018-07-06 10:03,wc32v.3,A1a,19,160,intf,trgt39.jpg,1.11174503951,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P19/wc32v.3_19_160.wav,wc32v.3_19_160.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,003,ctrl,trgt31.jpg,0.854680147665,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_003.wav,wc32v.3_20_003.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,008,intf,trgt34.jpg,0.854030148753,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_008.wav,wc32v.3_20_008.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,011,ctrl,trgt23.jpg,1.49451388479,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_011.wav,wc32v.3_20_011.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,016,intf,trgt35.jpg,0.854923041994,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_016.wav,wc32v.3_20_016.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,020,ctrl,trgt17.jpg,0.854814190503,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_020.wav,wc32v.3_20_020.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,024,intf,trgt33.jpg,0.854743592535,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_024.wav,wc32v.3_20_024.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,027,ctrl,trgt29.jpg,0.855738806179,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_027.wav,wc32v.3_20_027.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,032,intf,trgt18.jpg,0.985124355055,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_032.wav,wc32v.3_20_032.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,035,ctrl,trgt04.jpg,0.855264835681,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_035.wav,wc32v.3_20_035.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,040,intf,trgt22.jpg,0.855865073911,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_040.wav,wc32v.3_20_040.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,045,ctrl,trgt20.jpg,0.855113998613,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_045.wav,wc32v.3_20_045.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,048,intf,trgt32.jpg,1.24516963728,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_048.wav,wc32v.3_20_048.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,051,ctrl,trgt21.jpg,0.854547659848,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_051.wav,wc32v.3_20_051.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,056,intf,trgt19.jpg,2.00473908297,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_056.wav,wc32v.3_20_056.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,061,ctrl,trgt38.jpg,0.855634308747,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_061.wav,wc32v.3_20_061.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,064,intf,trgt36.jpg,0.854843113899,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_064.wav,wc32v.3_20_064.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,067,ctrl,trgt11.jpg,1.24473609733,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_067.wav,wc32v.3_20_067.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,072,intf,trgt16.jpg,0.985424474169,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_072.wav,wc32v.3_20_072.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,076,ctrl,trgt02.jpg,1.62369354884,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_076.wav,wc32v.3_20_076.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,080,intf,trgt37.jpg,0.985184689882,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_080.wav,wc32v.3_20_080.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,083,ctrl,trgt03.jpg,1.24477683889,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_083.wav,wc32v.3_20_083.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,088,intf,trgt07.jpg,0.985937009196,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_088.wav,wc32v.3_20_088.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,093,ctrl,trgt09.jpg,1.49417768918,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_093.wav,wc32v.3_20_093.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,096,intf,trgt06.jpg,1.11413265576,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_096.wav,wc32v.3_20_096.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,100,ctrl,trgt08.jpg,0.85491464488,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_100.wav,wc32v.3_20_100.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,104,intf,trgt25.jpg,0.855073257055,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_104.wav,wc32v.3_20_104.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,108,ctrl,trgt26.jpg,0.854662420421,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_108.wav,wc32v.3_20_108.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,112,intf,trgt01.jpg,0.984881771729,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_112.wav,wc32v.3_20_112.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,117,ctrl,trgt40.jpg,0.854532420639,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_117.wav,wc32v.3_20_117.wav,,,,,
